team,season,avg_age,avg_height,avg_weight,fg_per_game,fga_per_game,fg_pct,3p_per_game,3pa_per_game,3p_pct,2p_per_game,2pa_per_game,2p_pct,ft_per_game,fta_per_game,ft_pct,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
BOS,1954-55,26.8,6-4,194,36.2,90.7,.399,,,,36.2,90.7,.399,29.1,37.6,.776,,,59.6,26.5,,,,25.8,101.5
BOS,1953-54,26.4,6-4,189,31.0,77.5,.400,,,,31.0,77.5,.400,25.7,35.4,.726,,,53.7,24.6,,,,27.3,87.7
BOS,1952-53,25.5,6-4,192,30.7,78.2,.392,,,,30.7,78.2,.392,26.8,36.9,.728,,,54.4,23.5,,,,26.9,88.1
BOS,1951-52,25.0,6-4,191,32.3,83.5,.387,,,,32.3,83.5,.387,26.7,36.5,.734,,,56.8,24.3,,,,26.3,91.3
BOS,1950-51,,,,29.9,81.3,.368,,,,29.9,81.3,.368,25.4,35.0,.725,,,50.7,22.9,,,,27.3,85.2
BOS,1949-50,,,,28.6,84.6,.338,,,,28.6,84.6,.338,22.5,31.8,.707,,,,21.7,,,,24.2,79.7
BOS,1948-49,,,,28.4,91.4,.311,,,,28.4,91.4,.311,19.7,30.9,.636,,,,18.9,,,,23.0,76.6
BOS,1947-48,,,,25.9,90.1,.287,,,,25.9,90.1,.287,17.1,26.0,.659,,,,7.6,,,,22.2,68.8
BOS,1946-47,,,,23.3,85.6,.272,,,,23.3,85.6,.272,13.5,22.9,.590,,,,7.8,,,,20.0,60.1
CHA,2023-24,25.1,6-7,210,40.0,87.0,.460,12.1,34.0,.355,28.0,53.0,.528,14.5,18.4,.786,9.3,31.0,40.3,24.8,6.9,4.5,13.8,18.0,106.6
CHA,2022-23,25.3,6-6,212,41.3,90.4,.457,10.7,32.5,.330,30.5,57.9,.528,17.6,23.6,.749,11.0,33.5,44.5,25.1,7.7,5.2,14.2,20.3,111.0
CHA,2021-22,25.5,6-6,211,42.8,91.4,.468,13.9,38.2,.365,28.8,53.3,.542,15.8,21.4,.740,10.8,33.7,44.6,28.1,8.6,4.9,13.3,19.9,115.3
CHA,2020-21,24.6,6-5,213,39.9,87.8,.455,13.7,37.0,.369,26.3,50.8,.517,15.9,20.9,.761,10.6,33.2,43.8,26.8,7.8,4.8,14.8,18.0,109.5
CHA,2019-20,24.3,6-5,217,37.3,85.9,.434,12.1,34.3,.352,25.2,51.6,.489,16.2,21.6,.748,11.0,31.8,42.8,23.8,6.6,4.1,14.6,18.8,102.9
CHA,2018-19,26.6,6-5,215,40.2,89.8,.448,11.9,33.9,.351,28.3,55.8,.507,18.4,23.1,.797,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,110.7
CHA,2017-18,26.6,6-7,218,39.0,86.7,.450,10.0,27.2,.369,28.9,59.4,.487,20.2,27.0,.747,10.1,35.4,45.5,21.6,6.8,4.5,12.7,17.2,108.2
CHA,2016-17,26.5,6-7,215,37.7,85.4,.442,10.0,28.6,.351,27.7,56.7,.488,19.4,23.8,.815,8.8,34.8,43.6,23.1,7.0,4.8,11.5,16.6,104.9
CHA,2015-16,26.0,6-7,216,37.0,84.4,.439,10.6,29.4,.362,26.4,55.0,.479,18.7,23.7,.790,9.0,35.0,43.9,21.7,7.3,5.3,12.6,18.1,103.4
CHA,2014-15,26.0,6-6,220,35.5,84.5,.420,6.1,19.1,.318,29.5,65.4,.450,17.0,22.8,.748,10.0,34.1,44.1,20.2,6.1,5.5,11.9,18.2,94.2
CHA,2013-14,25.5,6-6,221,36.3,82.1,.442,6.3,17.9,.351,30.0,64.1,.468,18.0,24.4,.737,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9
CHA,2012-13,24.4,6-6,219,34.4,81.1,.425,5.7,17.1,.335,28.7,64.0,.448,18.9,25.1,.750,11.2,29.1,40.3,19.4,7.2,5.8,14.1,19.0,93.4
CHA,2011-12,24.5,6-6,218,33.2,80.2,.414,4.0,13.5,.295,29.2,66.7,.439,16.5,22.2,.746,10.3,28.7,39.0,20.1,6.0,5.5,14.5,18.9,87.0
CHA,2010-11,26.9,6-6,216,35.0,77.6,.451,4.8,14.7,.327,30.2,63.0,.480,18.4,24.4,.756,10.3,29.8,40.1,21.1,6.4,5.3,14.5,20.0,93.3
CHA,2009-10,27.4,6-6,212,34.9,76.9,.453,5.6,16.2,.346,29.2,60.7,.482,20.0,26.6,.751,10.5,30.4,40.8,20.2,7.7,5.4,15.7,19.5,95.3
CHA,2008-09,25.8,6-6,217,35.0,76.8,.455,6.0,16.3,.366,29.0,60.5,.479,17.7,24.0,.740,10.8,28.9,39.7,21.2,7.1,4.8,15.6,21.4,93.6
CHA,2007-08,26.3,6-6,216,36.1,79.9,.452,6.5,17.6,.367,29.6,62.3,.476,18.4,25.8,.714,10.9,29.8,40.6,21.3,7.5,4.9,14.7,21.7,97.1
CHA,2006-07,25.5,6-6,217,36.1,81.0,.446,5.6,15.6,.357,30.5,65.4,.467,19.1,26.0,.734,11.2,28.6,39.8,22.4,7.8,4.5,14.9,24.2,96.9
CHA,2005-06,25.2,6-6,219,36.1,83.5,.433,5.2,15.4,.339,30.9,68.1,.454,19.4,26.7,.729,12.1,27.7,39.8,20.9,10.0,4.3,14.2,23.9,96.9
CHA,2004-05,24.9,6-7,221,36.1,83.6,.432,3.9,10.7,.363,32.2,72.9,.442,18.1,25.6,.709,13.2,28.5,41.7,21.9,8.5,5.4,14.5,23.1,94.3
CHA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHA,2001-02,28.3,6-6,221,35.3,80.2,.440,4.2,12.1,.348,31.1,68.1,.456,19.1,25.7,.745,12.9,30.5,43.5,21.5,8.0,5.6,14.0,21.3,93.9
CHA,2000-01,28.2,6-6,217,34.1,79.3,.431,4.1,12.0,.346,30.0,67.3,.446,19.5,26.2,.745,12.6,31.8,44.4,23.2,8.1,5.5,14.4,21.4,91.9
CHA,1999-00,28.7,6-6,216,35.8,79.7,.449,4.1,12.2,.339,31.7,67.5,.469,22.7,30.0,.758,10.8,32.1,42.9,24.7,8.9,5.9,14.7,20.4,98.4
CHA,1998-99,29.0,6-6,210,33.4,74.4,.449,5.4,14.7,.365,28.1,59.7,.470,20.7,27.7,.747,9.6,29.9,39.5,22.2,8.9,4.9,15.9,22.0,92.9
CHA,1997-98,29.2,6-6,219,36.2,77.4,.468,4.2,11.0,.383,32.0,66.3,.482,20.0,26.7,.751,12.0,28.5,40.6,23.7,8.4,3.8,15.2,21.4,96.6
CHA,1996-97,29.1,6-5,213,36.4,77.3,.471,7.2,16.9,.428,29.2,60.5,.483,18.8,24.2,.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9
CHA,1995-96,27.8,6-6,215,37.9,80.7,.470,7.1,18.5,.384,30.8,62.2,.495,19.9,25.8,.770,12.0,27.5,39.5,23.3,7.1,3.4,15.1,22.1,102.8
CHA,1994-95,28.0,6-4,206,37.2,78.5,.474,6.8,17.2,.397,30.4,61.3,.495,19.4,24.9,.777,10.1,29.2,39.4,25.3,7.6,4.9,14.9,20.5,100.6
CHA,1993-94,27.6,6-4,202,41.2,86.6,.476,4.1,11.2,.367,37.1,75.4,.493,19.9,26.0,.764,12.4,30.2,42.6,27.0,8.8,4.8,15.4,21.3,106.5
CHA,1992-93,25.7,6-4,203,42.8,87.9,.487,2.1,6.5,.326,40.7,81.4,.500,22.3,29.0,.771,13.4,30.6,43.9,26.4,7.8,5.8,16.2,21.8,110.1
CHA,1991-92,25.2,6-4,204,44.1,92.3,.477,1.4,4.5,.317,42.6,87.8,.486,20.0,26.4,.755,14.2,28.9,43.1,27.9,10.0,3.8,15.5,22.2,109.5
CHA,1990-91,25.5,6-5,206,40.1,85.8,.467,1.6,5.1,.314,38.5,80.7,.477,21.0,27.0,.779,12.5,26.8,39.4,24.6,9.3,3.7,15.7,23.7,102.8
CHA,1989-90,25.6,6-4,204,39.9,87.6,.455,2.5,7.5,.336,37.4,80.1,.466,18.1,24.0,.756,11.7,27.0,38.7,25.4,9.5,3.2,15.0,23.0,100.4
CHA,1988-89,27.2,6-5,203,41.8,90.6,.461,1.6,5.2,.312,40.1,85.4,.470,19.3,25.1,.767,13.9,26.8,40.7,28.3,8.6,3.2,16.1,25.2,104.5
CHI,2023-24,28.1,6-6,216,42.0,89.5,.470,11.5,32.1,.358,30.6,57.4,.532,16.7,21.1,.791,11.2,32.6,43.8,25.0,7.8,4.8,12.2,18.8,112.3
CHI,2022-23,27.5,6-6,214,42.5,86.8,.490,10.4,28.9,.361,32.1,57.9,.555,17.6,21.8,.809,8.5,33.9,42.4,24.5,7.9,4.5,13.4,18.9,113.1
CHI,2021-22,26.3,6-6,213,41.7,86.9,.480,10.6,28.8,.369,31.1,58.1,.535,17.5,21.5,.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,18.8,111.6
CHI,2020-21,25.6,6-6,218,42.2,88.6,.476,12.6,34.0,.370,29.6,54.6,.542,13.8,17.5,.791,9.6,35.3,45.0,26.8,6.7,4.2,15.1,18.9,110.7
CHI,2019-20,24.4,6-7,219,39.6,88.6,.447,12.2,35.1,.348,27.4,53.5,.511,15.5,20.5,.755,10.5,31.4,41.9,23.2,10.0,4.1,15.5,21.8,106.8
CHI,2018-19,24.0,6-6,219,39.8,87.9,.453,9.1,25.9,.351,30.7,62.0,.496,16.2,20.7,.783,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,104.9
CHI,2017-18,24.4,6-7,216,38.7,88.8,.435,11.0,31.1,.355,27.6,57.8,.478,14.6,19.2,.759,9.6,35.0,44.7,23.5,7.6,3.5,14.0,19.2,102.9
CHI,2016-17,26.9,6-7,221,38.6,87.1,.444,7.6,22.3,.340,31.0,64.8,.479,18.0,22.5,.798,12.2,34.1,46.3,22.6,7.8,4.8,13.6,17.7,102.9
CHI,2015-16,27.6,6-7,215,38.6,87.4,.441,7.9,21.4,.371,30.7,66.1,.464,16.5,21.0,.787,11.1,35.2,46.3,22.8,6.0,5.7,13.9,18.8,101.6
CHI,2014-15,28.8,6-7,210,36.6,82.9,.442,7.9,22.3,.353,28.7,60.6,.474,19.7,25.2,.783,11.7,34.0,45.7,21.7,6.3,5.8,14.0,18.2,100.8
CHI,2013-14,28.6,6-7,217,34.7,80.2,.432,6.2,17.8,.348,28.5,62.4,.456,18.1,23.3,.779,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7
CHI,2012-13,28.0,6-6,215,35.7,81.7,.437,5.4,15.4,.353,30.2,66.3,.456,16.4,21.2,.773,12.5,30.7,43.2,23.0,7.2,5.1,14.3,19.7,93.2
CHI,2011-12,27.1,6-7,218,37.4,82.8,.452,6.3,16.9,.375,31.0,65.8,.471,15.2,21.1,.722,13.9,32.8,46.7,23.1,6.9,5.9,14.0,17.3,96.3
CHI,2010-11,26.4,6-7,220,37.1,80.3,.462,6.2,17.3,.361,30.9,63.1,.489,18.2,24.5,.743,11.8,32.4,44.2,22.3,7.2,5.7,14.2,20.0,98.6
CHI,2009-10,26.2,6-6,213,37.6,83.2,.451,4.3,13.0,.330,33.3,70.2,.474,18.0,23.9,.754,11.4,33.1,44.5,20.8,6.5,5.8,14.3,20.1,97.5
CHI,2008-09,24.9,6-6,212,38.1,83.5,.457,6.0,15.8,.381,32.1,67.7,.474,19.9,25.0,.796,11.8,30.3,42.1,21.1,7.5,5.5,14.5,20.8,102.2
CHI,2007-08,25.7,6-6,214,36.4,83.7,.435,5.8,15.9,.363,30.6,67.8,.452,18.7,24.7,.756,12.8,30.2,43.0,22.1,7.7,5.2,14.6,21.8,97.3
CHI,2006-07,26.0,6-6,214,37.1,81.3,.457,5.9,15.1,.388,31.3,66.2,.473,18.6,25.4,.734,12.0,31.7,43.7,22.3,7.8,5.4,16.0,23.3,98.8
CHI,2005-06,24.1,6-6,217,36.6,82.2,.446,6.8,18.0,.379,29.8,64.1,.465,17.7,24.0,.738,11.0,31.7,42.8,22.0,6.2,4.2,14.9,24.9,97.8
CHI,2004-05,25.0,6-6,218,34.7,80.4,.432,6.2,17.5,.357,28.5,62.9,.453,18.7,25.0,.750,12.2,31.6,43.8,21.3,7.0,4.5,16.7,24.7,94.5
CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHI,2003-04,26.8,6-7,216,34.1,82.4,.414,5.2,15.3,.342,28.9,67.0,.431,16.2,22.4,.725,12.8,30.7,43.5,21.9,8.0,4.8,16.1,23.3,89.7
CHI,2002-03,25.2,6-7,220,36.5,81.9,.445,4.3,12.2,.350,32.2,69.7,.462,17.7,24.6,.722,12.0,31.0,43.0,21.7,7.4,5.6,16.9,24.7,95.0
CHI,2001-02,25.5,6-7,221,34.3,79.2,.433,3.7,10.6,.346,30.6,68.6,.447,17.2,23.9,.722,11.3,28.8,40.0,22.2,7.7,4.4,15.3,22.4,89.5
CHI,2000-01,23.2,6-6,229,33.2,78.2,.424,4.0,11.6,.346,29.2,66.6,.438,17.2,23.3,.739,11.3,27.6,38.9,22.1,8.2,4.6,15.8,23.2,87.6
CHI,1999-00,26.0,6-6,225,31.3,75.4,.415,4.1,12.6,.329,27.1,62.8,.432,18.1,25.5,.709,12.6,28.3,40.9,20.1,7.9,4.7,19.0,23.3,84.8
CHI,1998-99,28.6,6-6,212,30.8,76.7,.401,3.5,12.2,.289,27.2,64.5,.422,16.8,23.7,.709,11.5,27.9,39.3,20.3,8.7,3.4,15.5,22.2,81.9
CHI,1997-98,31.7,6-7,209,37.4,82.9,.451,3.8,11.7,.323,33.6,71.2,.471,18.2,24.5,.743,15.2,29.7,44.9,23.8,8.5,4.3,14.4,20.6,96.7
CHI,1996-97,30.7,6-7,210,40.0,84.4,.473,6.4,17.1,.373,33.6,67.3,.499,16.8,22.5,.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1
CHI,1995-96,29.9,6-7,209,40.2,84.0,.478,6.6,16.5,.403,33.5,67.6,.496,18.2,24.4,.746,15.2,29.4,44.6,24.8,9.1,4.2,14.3,22.0,105.2
CHI,1994-95,28.1,6-7,206,38.9,81.8,.476,5.4,14.5,.373,33.5,67.4,.498,18.3,25.2,.726,13.5,28.0,41.5,24.0,9.7,4.3,15.8,23.9,101.5
CHI,1993-94,27.7,6-7,205,39.6,83.1,.476,2.8,8.0,.354,36.7,75.1,.489,16.0,22.7,.705,13.9,29.2,43.1,25.6,9.0,4.3,15.9,21.3,98.0
CHI,1992-93,28.1,6-7,208,42.4,87.9,.482,3.0,8.2,.365,39.4,79.7,.494,17.5,23.8,.733,15.7,27.8,43.6,26.0,9.5,5.0,13.5,22.0,105.2
CHI,1991-92,27.6,6-7,207,44.4,87.4,.508,1.7,5.5,.304,42.7,81.9,.522,19.4,26.0,.744,14.3,29.7,44.0,27.8,8.2,5.9,13.3,20.6,109.9
CHI,1990-91,26.9,6-7,209,44.3,86.9,.510,1.9,5.2,.366,42.4,81.7,.519,19.6,25.7,.760,14.0,28.6,42.6,27.0,10.0,5.3,14.4,21.4,110.0
CHI,1989-90,26.1,6-7,210,43.1,86.5,.498,3.0,8.2,.374,40.0,78.3,.511,20.3,26.1,.778,13.1,27.8,40.9,26.5,9.9,4.7,15.2,23.2,109.5
CHI,1988-89,26.4,6-7,211,42.0,85.0,.495,2.1,6.5,.328,39.9,78.5,.509,20.2,25.7,.786,12.4,29.9,42.3,27.0,8.8,4.6,16.2,22.6,106.4
CHI,1987-88,25.5,6-7,210,41.9,85.5,.490,0.7,3.0,.230,41.2,82.6,.499,20.5,27.1,.759,14.3,30.0,44.3,26.2,8.7,5.8,15.4,22.5,105.0
CHI,1986-87,25.4,6-7,210,41.2,87.3,.473,1.0,3.6,.261,40.3,83.6,.482,21.4,27.5,.778,15.2,29.3,44.5,26.1,8.3,5.3,15.3,23.4,104.8
CHI,1985-86,26.6,6-7,206,42.4,88.1,.481,1.1,3.9,.278,41.3,84.3,.490,23.4,30.5,.769,15.6,27.8,43.4,24.5,7.4,4.9,17.5,26.4,109.3
CHI,1984-85,25.2,6-7,207,42.1,84.3,.500,0.4,2.0,.180,41.8,82.3,.507,24.2,30.8,.784,13.1,28.9,42.0,24.3,7.6,5.7,17.8,25.3,108.7
CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CHI,1983-84,24.4,6-7,207,40.3,85.0,.474,0.2,1.4,.171,40.1,83.6,.479,22.8,30.6,.746,13.9,28.0,42.0,25.5,8.4,5.5,19.2,26.8,103.7
CHI,1982-83,24.5,6-7,208,43.1,89.9,.480,0.5,2.5,.215,42.6,87.4,.487,24.2,32.8,.737,15.5,30.8,46.3,25.4,8.1,4.9,21.3,26.7,111.0
CHI,1981-82,26.5,6-7,207,41.1,82.0,.501,0.7,2.6,.254,40.4,79.5,.509,23.8,31.0,.767,13.7,30.8,44.5,24.9,7.1,5.9,20.0,24.5,106.6
CHI,1980-81,26.5,6-8,209,42.2,84.2,.501,0.5,2.2,.212,41.7,82.0,.508,24.2,31.3,.774,15.0,30.2,45.1,23.5,8.9,6.3,20.4,25.1,109.0
CHI,1979-80,25.9,6-7,208,41.0,84.7,.484,0.9,3.4,.255,40.1,81.3,.494,24.6,31.6,.779,13.6,30.1,43.7,26.2,8.6,4.8,20.5,26.2,107.5
CHI,1978-79,26.2,6-7,203,42.4,86.7,.489,,,,42.4,86.7,.489,19.9,26.6,.747,14.9,31.0,46.0,26.5,7.0,4.0,22.1,24.0,104.7
CHI,1977-78,26.5,6-6,201,40.6,85.9,.473,,,,40.6,85.9,.473,22.7,30.1,.754,15.2,31.4,46.6,25.8,8.1,3.9,20.3,23.5,103.9
CHI,1976-77,26.1,6-6,204,39.6,87.6,.452,,,,39.6,87.6,.452,19.7,26.3,.747,15.8,33.0,48.7,24.3,8.5,4.4,18.9,22.8,98.9
CHI,1975-76,27.4,6-6,203,37.9,91.5,.414,,,,37.9,91.5,.414,20.1,26.8,.751,16.8,33.2,50.0,20.8,7.6,3.1,17.2,24.1,95.9
CHI,1974-75,30.2,6-6,204,38.6,86.4,.447,,,,38.6,86.4,.447,20.9,26.9,.777,13.5,34.0,47.5,22.4,8.1,4.6,18.1,23.8,98.1
CHI,1973-74,28.7,6-5,206,40.1,90.0,.446,,,,40.1,90.0,.446,21.8,28.2,.771,13.9,31.9,45.8,22.8,9.3,3.9,20.6,22.9,102.0
CHI,1972-73,27.7,6-5,205,42.4,95.5,.444,,,,42.4,95.5,.444,19.2,25.3,.759,,,48.8,24.7,,,16.5,22.9,104.1
CHI,1971-72,27.5,6-5,207,43.2,95.8,.451,,,,43.2,95.8,.451,24.9,32.9,.755,,,53.3,25.5,,,15.9,24.0,111.2
CHI,1970-71,27.4,6-6,207,42.2,93.4,.452,,,,42.2,93.4,.452,26.2,33.2,.790,,,52.7,26.1,,,16.5,21.9,110.6
CHI,1969-70,26.3,6-6,211,44.0,99.2,.444,,,,44.0,99.2,.444,26.9,34.9,.772,,,53.5,26.0,,,,22.7,114.9
CHI,1968-69,25.7,6-6,213,40.9,97.8,.418,,,,40.9,97.8,.418,22.9,31.4,.728,,,55.5,19.5,,,,25.2,104.7
CHI,1967-68,25.3,6-5,207,42.5,99.2,.429,,,,42.5,99.2,.429,24.5,33.1,.738,,,62.4,18.6,,,,26.0,109.5
CHI,1966-67,25.6,6-5,207,44.0,105.0,.419,,,,44.0,105.0,.419,25.1,34.4,.732,,,65.4,22.6,,,,27.2,113.2
CLE,2023-24,26.2,6-6,218,41.8,87.2,.479,13.5,36.8,.367,28.3,50.4,.561,15.6,20.4,.765,9.8,33.4,43.3,28.0,7.4,4.6,13.6,17.5,112.6
CLE,2022-23,25.4,6-6,219,41.6,85.2,.488,11.6,31.6,.367,30.0,53.6,.559,17.5,22.5,.780,9.7,31.4,41.1,24.9,7.1,4.7,13.3,19.0,112.3
CLE,2021-22,24.7,6-6,220,39.7,84.6,.469,11.6,32.8,.355,28.1,51.9,.541,16.8,22.1,.760,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8
CLE,2020-21,24.0,6-6,223,38.6,85.8,.450,10.0,29.7,.336,28.6,56.0,.510,16.7,22.4,.743,10.4,32.3,42.8,23.8,7.8,4.5,15.5,18.2,103.8
CLE,2019-20,25.0,6-5,221,40.3,87.9,.458,11.2,31.8,.351,29.1,56.1,.519,15.1,19.9,.758,10.8,33.4,44.2,23.1,6.9,3.2,16.5,18.3,106.9
CLE,2018-19,25.2,6-6,219,38.9,87.6,.444,10.3,29.1,.355,28.6,58.5,.488,16.4,20.7,.792,10.7,31.9,42.7,20.7,6.5,2.4,13.5,20.0,104.5
CLE,2017-18,30.6,6-6,227,40.4,84.8,.476,12.0,32.1,.372,28.4,52.6,.540,18.1,23.3,.779,8.5,33.7,42.1,23.4,7.1,3.8,13.7,18.6,110.9
CLE,2016-17,29.2,6-6,228,39.9,84.9,.470,13.0,33.9,.384,26.9,51.0,.528,17.5,23.3,.748,9.3,34.4,43.7,22.7,6.6,4.0,13.7,18.1,110.3
CLE,2015-16,28.1,6-7,231,38.7,84.0,.460,10.7,29.6,.362,27.9,54.4,.514,16.3,21.7,.748,10.6,33.9,44.5,22.7,6.7,3.9,13.6,20.3,104.3
CLE,2014-15,26.9,6-7,225,37.7,82.2,.458,10.1,27.5,.367,27.6,54.7,.504,17.7,23.6,.751,11.1,31.9,43.0,22.1,7.4,4.1,14.3,18.4,103.1
CLE,2013-14,24.9,6-6,217,37.0,84.8,.437,7.1,20.0,.356,29.9,64.8,.461,17.0,22.7,.751,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2
CLE,2012-13,24.1,6-6,216,36.5,84.2,.434,6.7,19.3,.346,29.8,64.9,.460,16.8,22.3,.756,12.2,28.8,41.0,20.7,7.9,4.1,14.0,21.2,96.5
CLE,2011-12,26.0,6-6,215,34.3,81.2,.422,6.7,19.3,.346,27.6,61.9,.446,17.8,24.9,.716,12.7,29.5,42.3,19.8,7.1,4.0,15.4,20.0,93.0
CLE,2010-11,26.6,6-6,215,35.2,81.1,.434,6.2,18.2,.342,29.0,62.9,.461,18.9,25.3,.745,10.4,29.9,40.3,21.0,6.6,4.2,14.2,20.1,95.5
CLE,2009-10,28.0,6-7,224,37.8,77.9,.485,7.3,19.3,.381,30.5,58.6,.520,19.1,26.6,.720,9.6,32.8,42.5,22.4,6.9,5.2,13.9,19.4,102.1
CLE,2008-09,26.6,6-7,218,36.9,78.7,.468,8.0,20.4,.393,28.9,58.3,.495,18.6,24.5,.757,10.8,31.4,42.2,20.3,7.2,5.3,12.7,20.3,100.3
CLE,2007-08,27.1,6-7,219,35.8,81.7,.439,6.7,18.8,.358,29.1,62.8,.463,18.0,25.1,.717,13.3,31.3,44.6,20.0,7.1,5.2,14.0,20.9,96.4
CLE,2006-07,26.9,6-7,216,36.3,81.2,.447,6.0,17.1,.352,30.3,64.1,.473,18.1,26.0,.696,12.7,30.8,43.5,20.8,7.6,4.3,14.4,21.7,96.8
CLE,2005-06,27.1,6-7,216,35.5,78.2,.454,6.1,17.9,.339,29.4,60.3,.487,20.6,28.3,.729,11.7,30.6,42.3,19.0,6.9,4.8,13.9,21.1,97.6
CLE,2004-05,26.5,6-8,224,36.5,81.5,.447,3.7,11.0,.332,32.8,70.5,.465,19.9,26.5,.752,13.6,28.7,42.3,22.6,8.0,5.6,13.9,22.6,96.5
CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CLE,2003-04,24.9,6-8,229,35.6,82.4,.433,3.0,9.6,.314,32.6,72.8,.448,18.6,24.8,.753,13.6,31.9,45.6,22.0,7.1,6.5,14.8,21.3,92.9
CLE,2002-03,23.5,6-7,221,34.8,82.3,.422,3.6,10.9,.327,31.2,71.3,.437,18.3,24.5,.747,13.6,31.0,44.6,20.9,7.8,6.4,18.3,22.7,91.4
CLE,2001-02,26.0,6-7,220,36.0,80.3,.448,4.7,12.5,.377,31.2,67.8,.461,18.6,24.1,.772,11.8,30.3,42.1,23.1,7.0,5.7,14.6,21.4,95.3
CLE,2000-01,26.9,6-6,225,35.2,79.7,.442,2.7,8.0,.334,32.6,71.6,.455,19.0,24.9,.765,12.4,29.8,42.1,20.8,7.8,5.3,16.5,23.2,92.2
CLE,1999-00,27.2,6-6,215,36.3,82.1,.442,4.2,11.2,.373,32.1,70.9,.453,20.2,26.9,.750,12.3,30.5,42.8,23.7,8.7,4.4,17.4,27.1,97.0
CLE,1998-99,26.7,6-6,210,31.2,71.2,.439,3.6,10.7,.341,27.6,60.5,.456,20.3,27.1,.749,9.4,26.3,35.8,21.9,9.0,4.1,15.7,24.2,86.4
CLE,1997-98,24.6,6-7,213,34.4,75.7,.454,3.6,9.8,.372,30.7,65.9,.466,20.2,26.7,.756,11.6,28.4,40.1,23.1,9.9,5.1,17.3,23.6,92.5
CLE,1996-97,26.7,6-6,217,33.0,72.8,.453,5.9,15.7,.376,27.1,57.2,.474,15.6,21.6,.723,11.1,26.3,37.4,20.9,8.0,3.8,14.5,23.0,87.5
CLE,1995-96,27.5,6-6,213,33.7,73.1,.460,7.3,19.3,.377,26.4,53.9,.490,16.5,21.6,.763,10.6,25.1,35.6,22.2,8.2,4.1,13.1,20.5,91.1
CLE,1994-95,28.3,6-6,211,33.6,76.3,.441,4.9,12.6,.385,28.8,63.7,.452,18.4,24.2,.760,12.7,27.3,40.0,20.4,7.7,4.3,14.3,20.7,90.5
CLE,1993-94,27.9,6-6,205,38.2,82.1,.465,3.6,9.9,.362,34.6,72.2,.480,21.2,27.5,.770,13.3,28.7,42.0,25.0,8.6,5.2,13.9,20.7,101.2
CLE,1992-93,28.8,6-6,202,41.8,84.0,.497,3.5,9.0,.381,38.3,74.9,.511,20.7,25.8,.802,11.3,30.4,41.8,28.6,7.5,6.5,13.7,19.3,107.7
CLE,1991-92,27.6,6-6,202,41.8,85.7,.488,3.1,8.6,.357,38.7,77.0,.502,22.2,27.5,.805,12.7,29.9,42.6,27.6,7.5,7.6,13.1,19.0,108.9
CLE,1990-91,26.8,6-7,205,39.7,83.6,.475,2.0,5.8,.334,37.8,77.8,.486,20.3,26.5,.765,12.3,28.4,40.7,27.3,7.8,5.5,15.6,20.4,101.7
CLE,1989-90,26.1,6-7,201,39.2,85.1,.461,4.2,10.4,.407,35.0,74.7,.468,20.0,26.8,.744,13.8,29.0,42.8,25.7,7.9,6.2,15.2,20.3,102.6
CLE,1988-89,26.1,6-7,203,42.3,84.2,.502,2.1,5.8,.359,40.2,78.4,.513,22.2,29.7,.747,12.6,30.2,42.8,27.6,9.6,7.1,16.1,19.4,108.8
CLE,1987-88,24.6,6-7,205,40.4,82.4,.490,1.5,4.1,.378,38.9,78.3,.496,22.1,29.7,.744,12.4,27.9,40.3,25.2,8.9,6.4,17.5,22.4,104.5
CLE,1986-87,24.6,6-7,208,40.8,86.9,.470,1.0,4.1,.240,39.9,82.7,.482,21.7,31.1,.697,15.3,29.5,44.8,23.3,8.2,6.8,19.7,22.6,104.4
CLE,1985-86,27.0,6-6,208,42.4,88.3,.480,1.6,4.8,.338,40.8,83.5,.489,21.3,28.4,.752,13.2,29.9,43.2,25.2,7.6,5.3,17.2,27.6,107.8
